function	op_address	mnemonic	matched_constants	pcode
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096d76, 2) INDIRECT (ram, 0x8c096d76, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096d78, 2) INDIRECT (ram, 0x8c096d78, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096d7a, 2) INDIRECT (ram, 0x8c096d7a, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096d7c, 2) INDIRECT (ram, 0x8c096d7c, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096d80, 4) INDIRECT (ram, 0x8c096d80, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096d84, 4) INDIRECT (ram, 0x8c096d84, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096d88, 4) INDIRECT (ram, 0x8c096d88, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096d8c, 4) INDIRECT (ram, 0x8c096d8c, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096d90, 4) INDIRECT (ram, 0x8c096d90, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096d94, 4) INDIRECT (ram, 0x8c096d94, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096d98, 4) INDIRECT (ram, 0x8c096d98, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096eb4, 2) INDIRECT (ram, 0x8c096eb4, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096eb6, 2) INDIRECT (ram, 0x8c096eb6, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096eb8, 2) INDIRECT (ram, 0x8c096eb8, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096eba, 2) INDIRECT (ram, 0x8c096eba, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ebc, 2) INDIRECT (ram, 0x8c096ebc, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ebe, 2) INDIRECT (ram, 0x8c096ebe, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ec0, 2) INDIRECT (ram, 0x8c096ec0, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ec2, 2) INDIRECT (ram, 0x8c096ec2, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ec4, 2) INDIRECT (ram, 0x8c096ec4, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ec6, 2) INDIRECT (ram, 0x8c096ec6, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ec8, 2) INDIRECT (ram, 0x8c096ec8, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ecc, 4) INDIRECT (ram, 0x8c096ecc, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ed0, 4) INDIRECT (ram, 0x8c096ed0, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ed4, 4) INDIRECT (ram, 0x8c096ed4, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ed8, 4) INDIRECT (ram, 0x8c096ed8, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096edc, 4) INDIRECT (ram, 0x8c096edc, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ee0, 4) INDIRECT (ram, 0x8c096ee0, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ee4, 4) INDIRECT (ram, 0x8c096ee4, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ee8, 4) INDIRECT (ram, 0x8c096ee8, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096eec, 4) INDIRECT (ram, 0x8c096eec, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ef0, 4) INDIRECT (ram, 0x8c096ef0, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ef4, 4) INDIRECT (ram, 0x8c096ef4, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096ef8, 4) INDIRECT (ram, 0x8c096ef8, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096efc, 4) INDIRECT (ram, 0x8c096efc, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096f00, 4) INDIRECT (ram, 0x8c096f00, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096f04, 4) INDIRECT (ram, 0x8c096f04, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096f08, 4) INDIRECT (ram, 0x8c096f08, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096f0c, 4) INDIRECT (ram, 0x8c096f0c, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096f10, 4) INDIRECT (ram, 0x8c096f10, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c096f14, 4) INDIRECT (ram, 0x8c096f14, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097028, 2) INDIRECT (ram, 0x8c097028, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c09702a, 2) INDIRECT (ram, 0x8c09702a, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c09702c, 2) INDIRECT (ram, 0x8c09702c, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c09702e, 2) INDIRECT (ram, 0x8c09702e, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097030, 2) INDIRECT (ram, 0x8c097030, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097032, 2) INDIRECT (ram, 0x8c097032, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097034, 2) INDIRECT (ram, 0x8c097034, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097036, 2) INDIRECT (ram, 0x8c097036, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097038, 2) INDIRECT (ram, 0x8c097038, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c09703a, 2) INDIRECT (ram, 0x8c09703a, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c09703c, 2) INDIRECT (ram, 0x8c09703c, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c09703e, 2) INDIRECT (ram, 0x8c09703e, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097040, 4) INDIRECT (ram, 0x8c097040, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097044, 4) INDIRECT (ram, 0x8c097044, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097048, 4) INDIRECT (ram, 0x8c097048, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c09704c, 4) INDIRECT (ram, 0x8c09704c, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097050, 4) INDIRECT (ram, 0x8c097050, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097054, 4) INDIRECT (ram, 0x8c097054, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097058, 4) INDIRECT (ram, 0x8c097058, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c09705c, 4) INDIRECT (ram, 0x8c09705c, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097060, 4) INDIRECT (ram, 0x8c097060, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097064, 4) INDIRECT (ram, 0x8c097064, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097068, 4) INDIRECT (ram, 0x8c097068, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c09706c, 4) INDIRECT (ram, 0x8c09706c, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097070, 4) INDIRECT (ram, 0x8c097070, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097074, 4) INDIRECT (ram, 0x8c097074, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097078, 4) INDIRECT (ram, 0x8c097078, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c09707c, 4) INDIRECT (ram, 0x8c09707c, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c097080, 4) INDIRECT (ram, 0x8c097080, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971b6, 2) INDIRECT (ram, 0x8c0971b6, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971b8, 2) INDIRECT (ram, 0x8c0971b8, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971ba, 2) INDIRECT (ram, 0x8c0971ba, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971bc, 2) INDIRECT (ram, 0x8c0971bc, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971be, 2) INDIRECT (ram, 0x8c0971be, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971c0, 2) INDIRECT (ram, 0x8c0971c0, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971c2, 2) INDIRECT (ram, 0x8c0971c2, 2) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971c4, 4) INDIRECT (ram, 0x8c0971c4, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971c8, 4) INDIRECT (ram, 0x8c0971c8, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971cc, 4) INDIRECT (ram, 0x8c0971cc, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971d0, 4) INDIRECT (ram, 0x8c0971d0, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971d4, 4) INDIRECT (ram, 0x8c0971d4, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971d8, 4) INDIRECT (ram, 0x8c0971d8, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971dc, 4) INDIRECT (ram, 0x8c0971dc, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971e0, 4) INDIRECT (ram, 0x8c0971e0, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971e4, 4) INDIRECT (ram, 0x8c0971e4, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971e8, 4) INDIRECT (ram, 0x8c0971e8, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971ec, 4) INDIRECT (ram, 0x8c0971ec, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971f0, 4) INDIRECT (ram, 0x8c0971f0, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971f4, 4) INDIRECT (ram, 0x8c0971f4, 4) , (const, 0x16c, 4)
8c096928	8c096e64	INDIRECT	0x16c	(ram, 0x8c0971f8, 4) INDIRECT (ram, 0x8c0971f8, 4) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099b02, 2) INDIRECT (ram, 0x8c099b02, 2) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099b7c, 2) INDIRECT (ram, 0x8c099b7c, 2) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099b7e, 2) INDIRECT (ram, 0x8c099b7e, 2) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099b80, 2) INDIRECT (ram, 0x8c099b80, 2) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099b82, 2) INDIRECT (ram, 0x8c099b82, 2) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099b84, 2) INDIRECT (ram, 0x8c099b84, 2) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099b86, 2) INDIRECT (ram, 0x8c099b86, 2) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099b88, 2) INDIRECT (ram, 0x8c099b88, 2) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099b8c, 4) INDIRECT (ram, 0x8c099b8c, 4) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099b90, 4) INDIRECT (ram, 0x8c099b90, 4) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099b94, 4) INDIRECT (ram, 0x8c099b94, 4) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099c9c, 2) INDIRECT (ram, 0x8c099c9c, 2) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099c9e, 2) INDIRECT (ram, 0x8c099c9e, 2) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099ca0, 2) INDIRECT (ram, 0x8c099ca0, 2) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099ca2, 2) INDIRECT (ram, 0x8c099ca2, 2) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099ca4, 2) INDIRECT (ram, 0x8c099ca4, 2) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099ca6, 2) INDIRECT (ram, 0x8c099ca6, 2) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099ca8, 4) INDIRECT (ram, 0x8c099ca8, 4) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099cac, 4) INDIRECT (ram, 0x8c099cac, 4) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099cb0, 4) INDIRECT (ram, 0x8c099cb0, 4) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099cb4, 4) INDIRECT (ram, 0x8c099cb4, 4) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099cb8, 4) INDIRECT (ram, 0x8c099cb8, 4) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099cbc, 4) INDIRECT (ram, 0x8c099cbc, 4) , (const, 0x16c, 4)
8c099acc	8c099c80	INDIRECT	0x16c	(ram, 0x8c099cc0, 4) INDIRECT (ram, 0x8c099cc0, 4) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aea0, 2) INDIRECT (ram, 0x8c09aea0, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aea2, 2) INDIRECT (ram, 0x8c09aea2, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aea4, 2) INDIRECT (ram, 0x8c09aea4, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aea6, 2) INDIRECT (ram, 0x8c09aea6, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aea8, 2) INDIRECT (ram, 0x8c09aea8, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aeaa, 2) INDIRECT (ram, 0x8c09aeaa, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aeac, 2) INDIRECT (ram, 0x8c09aeac, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aeb0, 2) INDIRECT (ram, 0x8c09aeb0, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aeb2, 2) INDIRECT (ram, 0x8c09aeb2, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aeb4, 2) INDIRECT (ram, 0x8c09aeb4, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aeb6, 2) INDIRECT (ram, 0x8c09aeb6, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aeb8, 2) INDIRECT (ram, 0x8c09aeb8, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aeba, 2) INDIRECT (ram, 0x8c09aeba, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aec0, 4) INDIRECT (ram, 0x8c09aec0, 4) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aec4, 4) INDIRECT (ram, 0x8c09aec4, 4) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aec8, 4) INDIRECT (ram, 0x8c09aec8, 4) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aecc, 4) INDIRECT (ram, 0x8c09aecc, 4) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aed0, 4) INDIRECT (ram, 0x8c09aed0, 4) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aed4, 4) INDIRECT (ram, 0x8c09aed4, 4) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09aed8, 4) INDIRECT (ram, 0x8c09aed8, 4) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09afb6, 2) INDIRECT (ram, 0x8c09afb6, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09afb8, 2) INDIRECT (ram, 0x8c09afb8, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09afba, 2) INDIRECT (ram, 0x8c09afba, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09afbc, 2) INDIRECT (ram, 0x8c09afbc, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09afbe, 2) INDIRECT (ram, 0x8c09afbe, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09afc0, 2) INDIRECT (ram, 0x8c09afc0, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09afc2, 2) INDIRECT (ram, 0x8c09afc2, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09afc6, 2) INDIRECT (ram, 0x8c09afc6, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09afc8, 2) INDIRECT (ram, 0x8c09afc8, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09afca, 2) INDIRECT (ram, 0x8c09afca, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09afce, 2) INDIRECT (ram, 0x8c09afce, 2) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09afd4, 4) INDIRECT (ram, 0x8c09afd4, 4) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09afd8, 4) INDIRECT (ram, 0x8c09afd8, 4) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09afdc, 4) INDIRECT (ram, 0x8c09afdc, 4) , (const, 0x16c, 4)
8c09ad3c	8c09ae98	INDIRECT	0x16c	(ram, 0x8c09afe0, 4) INDIRECT (ram, 0x8c09afe0, 4) , (const, 0x16c, 4)
